10/9 20:33:26.282  ---- Startup ----
10/9 20:34:00.971  ---- ClientAvailableHotfixes ----
10/9 20:34:00.986  ---- UserClientHotfixRequest ----
10/9 20:34:00.986  ---- ApplyingHotfixes from Cache ----
10/9 20:34:00.995  	68943 Table CharSectionCondition RecID 8 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70044 Table SpellName RecID 100333 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70060 Table WorldStateExpression RecID 37877 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70064 Table CreatureDifficulty RecID 216564 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70064 Table SpellEffect RecID 998537 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70064 Table SpellEffect RecID 998638 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70068 Table SpellScript RecID 27630 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184016 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184016 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184016 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184016 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184016 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184016 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184017 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184017 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184017 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184017 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184017 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184017 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184018 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184018 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184018 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184018 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184018 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184018 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184019 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184019 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184019 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184019 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184019 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184019 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184020 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184020 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184020 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184020 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184020 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184020 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184021 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184021 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184021 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184021 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184021 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184021 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184022 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184022 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184022 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184022 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184022 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184022 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184023 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184023 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184023 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184023 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184023 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184023 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184024 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184024 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184024 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184024 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184024 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184024 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184025 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184025 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184025 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184025 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184025 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184025 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184026 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184026 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184026 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184026 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184026 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184026 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184027 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184027 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184027 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184027 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184027 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184027 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184028 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184028 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184028 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184028 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184028 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184028 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184029 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184029 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184029 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184029 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184029 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184029 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184030 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184030 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184030 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184030 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184030 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184030 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 184031 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 184031 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 184031 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 184031 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 184031 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 184031 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186381 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186381 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186381 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186381 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186381 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186381 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186383 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186383 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186383 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186383 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186383 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186383 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186384 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186384 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186384 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186384 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186384 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186384 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186385 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186385 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186385 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186385 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186385 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186385 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186386 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186386 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186386 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186386 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186386 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186386 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186387 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186387 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186387 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186387 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186387 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186387 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186388 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186388 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186388 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186388 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186388 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186388 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186391 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186391 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186391 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186391 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186391 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186391 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186392 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186392 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186392 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186392 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186392 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186392 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186393 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186393 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186393 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186393 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186393 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186393 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186398 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186398 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186398 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186398 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186398 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186398 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186403 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186403 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186403 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186403 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186403 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186403 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186404 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186404 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186404 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186404 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186404 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186404 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186405 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186405 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186405 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186405 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186405 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186405 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186406 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186406 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186406 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186406 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186406 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186406 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186407 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186407 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186407 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186407 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186407 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186407 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186409 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186409 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186409 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186409 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186409 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186409 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186410 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186410 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186410 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186410 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186410 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186410 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186411 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186411 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186411 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186411 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186411 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186411 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186413 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186413 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186413 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186413 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186413 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186413 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186415 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186415 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186415 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186415 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186415 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186415 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186416 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186416 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186416 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186416 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186416 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186416 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186417 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186417 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186417 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186417 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186417 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186417 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186418 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186418 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186418 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186418 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186418 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186418 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186419 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186419 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186419 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186419 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186419 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186419 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186421 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186421 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186421 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ItemSparse RecID 186421 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table ItemSearchName RecID 186421 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table Item RecID 186421 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70077 Table TransmogHoliday RecID 186422 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table TradeSkillItem RecID 186422 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70077 Table ModifiedReagentItem RecID 186422 VALIDATION_RESULT_INVALID
